CustomerKey,Purchase_Frequency,Average_Order_Value,Preferred_Products
353750,2,16872.355688000003,"A. Datum Full Frame Digital Camera X300 Silver Grey,Fabrikam Laptop8.9 E0800 Silver,Adventure Works 19"" Color Digital TV E35 White,Fabrikam Refrigerator 19CuFt M7600 Brown,Litware Microwave 1.5CuFt X110 Red,The Phone Company Finger Touch Screen Phones M30 Grey,Fabrikam Microwave 1.5CuFt X1100 Silver,Contoso DVD 38 DVD Storage Binder E25 Red"
353909,1,1005.62469,Contoso 8GB Super-Slim MP3/Video Player M800 Green
354010,3,9718.163974000001,"WWI 2GB Pulse Smart pen M100 Blue,Fabrikam Refrigerator 19CuFt M7600 Brown,WWI Wireless Bluetooth Stereo Headphones M170 Silver,SV Hand Games for Office worker L28 Red,WWI Wireless Transmitter and Bluetooth Headphones X250 Silver"
354096,3,6278.24504,"Fabrikam Social Videographer 1'' 25mm E400 Grey,MGS Hand Games women M400 Red,Contoso Behind Centrex X15 White,A. Datum Consumer Digital Camera E100 Orange,Contoso Private Automatic Branch Exchange M65 White,Contoso Home Theater System 5.1 Channel M1500 White,Contoso SLR Camera M143 Silver,WWI 1GB Digital Voice Recorder Pen E100 Red,SV DVD Recorder L230 Grey"
354108,1,6886.1092,"SV 16xDVD M310 Black,SV Car Video LCD7W M7080 Silver,Adventure Works Desktop PC2.33 XD233 White"
354142,2,2920.4758,"WWI Desktop PC1.80 E1800 Black,Contoso Water Heater 4.0GPM M1250 Silver"
354187,1,16484.7168,"WWI 4GB Video Recording Pen X200 Black,Contoso DVD Recorder L210 Silver,Contoso Water Heater 7.2GPM X1800 White"
354352,2,1667.9546850000002,"A. Datum SLR Camera 35"" X358 Silver,Adventure Works 20"" CRT TV E15 Silver,MGS Zoo Tycoon Marine Mania 2009 E160,WWI Stereo Bluetooth Headphones New Generation M370 Blue"
354485,2,7891.2232,"Contoso 32GB Video MP3 Player M3200 Red,The Phone Company Smart phones 160x160 M26 Black,MGS Hand Games for kids E300 Black,The Phone Company Touch Screen Phone 1600 TFT-1.4"" L250 Gold"
355288,2,9276.943312,"Contoso DVD External DVD Burner M200 Black,Adventure Works Desktop PC3.0 MS300 Silver,WWI Desktop PC2.33 X2330 White,The Phone Company Touch Screen Phones 4-Wire/On-wall M302 Grey"
355295,3,5826.17282,"A. Datum All in One Digital Camera M200 Orange,MGS Gears of War 2008 M450,WWI Desktop PC1.80 E1800 Black,SV DVD 55DVD Storage Binder M56 Black,Proseware Fax phone E100 Grey,Contoso Projector 720p M621 Black,A. Datum Interchangeable lens Non-SLR Digital Camera X250 Azure"
355632,3,12085.61541,"MGS Bicycle Casino Games X700,WWI Desktop PC1.60 E1600 White,Adventure Works Laptop12 M1201 Silver,SV DVD 60 DVD Storage Binder L20 Silver,The Phone Company Smart phones Unlocked M300 Grey,Proseware Laptop19 X910 Black,Fabrikam Home and Vacation Moviemaker 1'' 25mm M400 Grey,A. Datum All in One Digital Camera M200 Green,SV Hand Games for Office worker L28 Red,A. Datum Full Frame Digital Camera X300 Grey,Contoso Multi-Use Terminal Cable E308 White"
356049,5,11552.466892,"Adventure Works Laptop8.9 E0890 Black,Adventure Works Desktop PC2.33 XD233 Brown,Contoso Water Heater 7.2GPM X1800 Blue,WWI Desktop PC1.80 E1801 White,SV DVD 12-Inch Player Portable M400 White,Contoso DVD 15-Inch Player Portable L200 White,Fabrikam Laptop12W M2080 Silver,Contoso Hybrid system M60 White,Adventure Works Coffee Maker 4C E080 Grey"
356070,1,486.74789999999996,Adventure Works Desktop PC1.80 ED180 Silver
356191,1,126.34671200000001,Contoso In front of Centrex L15 Black
356576,2,2717.392464,"SV DVD 48 DVD Storage Binder M50 Red,WWI Desktop PC1.60 E1600 Silver,The Phone Company PDA Wifi 3.7-inch M250 White,Contoso Projector 720p M620 Silver"
356810,1,2.643715,SV USB Sync Charge Cable E700 Blue
356838,2,8408.389783999999,"SV DVD 12-Inch Player Portable M400 White,SV Hand Games for kids E30 Black,Contoso DVD Player M130 Grey,Contoso Sharp Touch Screen Phones M910 Black,The Phone Company PDA Phone Unlocked 3.7 inches M510 White,Contoso Water Heater 4.0GPM M1250 Blue,The Phone Company Smart phones -320 x 320 M86 Black,MGS Hand Games for kids E300 Yellow,Adventure Works Desktop PC2.33 XD233 Silver"
356908,1,484.05420000000004,Adventure Works Desktop PC1.80 ED180 Brown
356963,4,6563.7182440000015,"WWI 1GB Digital Voice Recorder Pen E100 Black,The Phone Company Smart phones Unlocked M300 Pink,MGS MechCommander 2 E123,WWI Desktop PC2.33 X2330 White,NT Wireless Bluetooth Stereo Headphones E102 Silver,SV DVD 38 DVD Storage Binder E25 Red,Contoso DVD 48 DVD Storage Binder M50 Silver,WWI Wireless Bluetooth Stereo Headphones M170 Silver,MGS Hand Games women M400 Black,Adventure Works CRT19 E10 Black,Contoso DVD 12-Inch Player Portable M400 Black"
357165,1,67.851084,SV DVD 48 DVD Storage Binder M50 Silver
357376,1,204.38352000000003,NT Bluetooth Active Headphones E202 White
357410,1,5028.928512,"MGS Combat Flight Simulator 2009 E159,Contoso DVD Recorder L210 Silver,NT Wireless Bluetooth Stereo Headphones E102 White,The Phone Company Sharp Touch Screen Phones M910 Grey,The Phone Company Microsoft Windows Mobile M200 Grey,Litware 120mm Blue LED Case Fan E901 Black,Fabrikam Laptop16W M6080 Black"
357592,2,10129.6872,"WWI Chandelier M815 Grey,Proseware Chandelier M0815 Grey,Contoso Projector 1080p X980 Silver,The Phone Company Smart phones 6-LINE SCREEN M21 Black"
357825,4,10519.837622000003,"Adventure Works 15.6"" LCD TV M130W Silver,SV 16xDVD M330 Silver,Adventure Works 26"" 720p LCD HDTV M140 Black,Contoso 2-Line Corded Cordless Telephone M202 White,SV Hand Games men M30 Silver,MGS Combat Flight Simulator 2009 E177,WWI Desktop PC2.33 X2330 White,Contoso Private Automatic Branch Exchange M65 White,Contoso Projector 1080p X981 Silver"
357853,6,12685.475446,"Proseware CRT17 E104 Black,WWI Desktop PC1.60 E1600 White,Contoso DVD 14-Inch Player Portable L100 Silver,Adventure Works 20"" CRT TV E15 Black,Contoso DVD 55DVD Storage Binder M56 Black,The Phone Company Smart phones 8 GB of Memory M400 Pink,Fabrikam Home and Vacation Moviemaker 1'' 25mm M400 Black,Fabrikam Home and Vacation Moviemaker 1/2'' 3mm M300 Grey,MGS Age of Empires III: The Asian Dynasties 2009 E127"
358149,1,3849.8177069999997,"Proseware Laptop16 M610 Black,NT Wireless Bluetooth Stereo Headphones M402 Purple,Contoso Primary Extended Capacity Battery Pack - notebook battery X100 Black,WWI Desktop PC1.60 E1600 White"
358229,1,9.123348,SV Hand Games for students E40 Red
358489,2,5611.237546,"Litware 20'' Box Fan E401 Blue,SV 16xDVD M360 Black,Adventure Works 26"" 720p LCD HDTV M140 Black"
358604,1,1961.036,The Phone Company Touch Screen Phones Capacitive M908 Black
358637,1,304.70604000000003,SV DVD Player M140 Gold
358749,1,849.304187,"Contoso General Soft Carrying Case E318 Blue,SV 80GB USB2.0 Portable Hard Disk E500 Blue,SV Hand Games for 12-16 boys E60 Black,WWI LCD20 M220 Black"
358880,3,6870.361002,"Litware USB Foam Fan E1301 White,Contoso Water Heater 4.3GPM M1250 White,Contoso Laptop Cooling Hub notebook fan with 4 ports USB hub E80 Black,The Phone Company PDA GPS Phone 3.5 inch M910 Silver,The Phone Company PDA Wifi 4.7-inch L290 Silver,WWI Screen 100in M1609 White,Contoso DVD Player M100 Black,WWI Desktop PC1.60 E1600 Red"
359037,1,1605.096185,"The Phone Company Sharp Touch Screen Phones M910 Black,Contoso 4G MP3 Player E400 Silver"
359297,1,1202.378976,"SV Hand Games for 12-16 boys E60 Black,Contoso DVD External DVD Burner M200 Black,Contoso Pen Touch Screen Phones M320 Black"
359409,1,284.4576,MGS Zoo Tycoon2009 E170
359587,2,11553.485893000001,"SV Car Video TFT7 M7000 Brown,Contoso Phone with 13-Number Memory (210) M301 White,SV DVD Player M140 Gold,SV Hand Games for students E40 Black,Contoso DVD 55DVD Storage Binder M56 Silver,MGS MechWarrior 4:Knight2009 E171,Contoso DVD 15-Inch Player Portable L200 White,SV 16xDVD M300 Silver,SV DVD 48 DVD Storage Binder M50 Black,Adventure Works Desktop PC1.80 ED180 Silver,MGS Dal of Honor Airborne M150,The Phone Company Touch Screen Phones 26-2.2"" M200 Gold,WWI Desktop PC2.30 M2300 White"
360001,1,2532.91372,"Proseware LCD17 E200 Black,SV DVD Recorder L220 White,MGS Hand Games women M400 Yellow,Contoso 32GB Video MP3 Player M3200 Pink"
360241,2,15404.284487,"WWI 1GBPulse Smart pen E50 Black,Fabrikam SLR Camera 35"" M358 Pink,SV DVD External DVD Burner M200 Silver,MGS Hand Games for Office worker L299 Silver,SV Hand Games for kids E30 Black,WWI 2GB Spy Video Recorder Pen M300 Black,MGS RalliSport Challenge E115,Contoso Original K1m Li-Ion Standard Battery E170 White,Contoso Projector 1080p X980 White"
360610,1,4105.132380000001,"WWI Desktop PC1.80 E1800 White,WWI Projector 1080p DLP86 Black"
360795,1,2472.1128000000003,Adventure Works Desktop PC2.33 XD233 White
360894,1,5978.6566,"Contoso DVD 7-Inch Player Portable E200 Black,Contoso Single-line phones E10 Grey,Adventure Works 19"" Portable LCD HDTV M110 Silver,Adventure Works Laptop15.4W M1548 White"
361214,2,8442.902405,"Adventure Works Desktop PC2.30 MD230 Silver,WWI Wireless Bluetooth Stereo Headphones M170 Pink,Contoso 8GB Super-Slim MP3/Video Player M800 Green,Adventure Works Desktop PC2.33 XD233 Black,Proseware Projector 720p LCD56 Black,Adventure Works Desktop PC2.30 MD230 White,Proseware CRT19 E201 White"
361450,1,292.04544799999996,SV DVD 7-Inch Player Portable E200 White
361691,1,3255.3943200000003,"A. Datum Interchangeable lens Non-SLR Digital Camera X250 Grey,Adventure Works Desktop PC3.0 MS300 Silver,The Phone Company Touch Screen Phones Capacitive M908 Gold,WWI Desktop PC1.80 E1801 White"
361945,2,2412.069532,"Litware Washer & Dryer 15.5in E150 Blue,Fabrikam Microwave 0.8CuFt E0800 Silver"
362027,1,950.0808,Proseware Projector 720p LCD56 White
362095,1,4064.551724,"Contoso DVD 55DVD Storage Binder M56 Black,Adventure Works Desktop PC2.30 MD230 Black"
362120,1,2580.646725,"A. Datum Compact Digital Camera M200 Orange,Litware Home Theater System 5.1 Channel M510 Silver,NT Wireless Transmitter and Bluetooth Headphones M150 Black"
362234,4,5174.86111,"MGS Hand Games for kids E300 Silver,Contoso DVD 48 DVD Storage Binder M50 Silver,The Phone Company Touch Screen Phones - LCD M12 Gold,SV DVD 58 DVD Storage Binder M55 Silver,Adventure Works Coffee Maker Super-Auto 12C X125 Silver,Contoso Touch Screen Phones Infrared M901 Black,MGS Hand Games men M300 Red,The Phone Company Touch Screen Phones SAW/Built-in M801 Gold,NT Wireless Bluetooth Stereo Headphones M402 Purple"
362263,1,868.8168000000001,SV DVD Recorder L210 Silver
362479,1,1127.7069,"Adventure Works CRT15 E101 Black,Proseware Professional Quality Plain-Paper Fax and Copier X100 White"
362960,2,3292.8478320000004,"MGS Return of Arcade Anniversary Edition 2009 E176,Contoso DVD Recorder L220 White,NT Wireless Transmitter and Bluetooth Headphones M150 Blue,MGS Freelancer 2009 E153,Proseware Laser Jet Printer E100 Black"
363462,2,2242.6950440000005,"MGS Hand Games for 12-16 boys E600 Yellow,Proseware Professional Quality Plain-Paper Fax and Copier X100 White,SV DVD 38 DVD Storage Binder E25 Red,Adventure Works 15.6"" LCD TV M130W White,MGS Zoo Tycoon 2: Extinct Animals 2008 E129,Proseware LCD17W E202 Black,Contoso Expandable1-Handset Cordless Phone System M207 White,Cigarette Lighter Adapter for Contoso Phones E110 White,SV Hand Games for students E40 Black"
363584,5,32666.839019999992,"Adventure Works 52"" LCD HDTV X790W White,Contoso Rubberized Snap-On Cover Hard Case Cell Phone Protector E160 Silver,MGS Hand Games for students E400 Black,Contoso General Carrying Case E304 Blue,Adventure Works Desktop PC1.80 ED180 Silver,Contoso DVD 14-Inch Player Portable L100 White,Contoso Ultraportable Neoprene Sleeve E30 Green,MGS Flight Simulator 2009 E179,Contoso Water Heater 7.2GPM X1800 White,WWI 4GB Video Recording Pen X200 Pink,Contoso Rubberized Snap-On Cover Hard Case Cell Phone Protector E160 Pink,Contoso Touch Screen Phones  - LCD M12 Black"
363712,5,8669.204796,"SV DVD Player M120 White,SV DVD Recorder L210 Silver,Contoso SLR Camera M143 Grey,Contoso DVD 48 DVD Storage Binder M50 Red,Contoso Rechargeable Battery Pack E310 Black,WWI LCD20W M250 White,Contoso Water Heater 4.0GPM M1250 Silver,WWI Desktop PC1.60 E1600 White,Contoso DVD Player M100 Black,Contoso Mini Battery Charger Kit E320 Silver,SV USB Data Cable E600 Black,MGS RalliSport Challenge2009 E155,MGS Combat Flight Simulator 2009 E177,A. Datum All in One Digital Camera M200 Green"
363872,3,12983.776515,"Adventure Works 52"" LCD HDTV X590 White,SV DVD Movies E100 Yellow,Contoso DVD External DVD Burner M200 Black,WWI 4GB Video Recording Pen X200 Red,Litware Microwave 1.5CuFt X110 White,Contoso Telephoto Conversion Lens X400 Silver,Adventure Works Desktop PC1.80 ED180 Silver,Contoso In-Line Coupler E180 White"
363898,1,888.86273,"Contoso Expandable 4-Handset Cordless Phone System M206 White,Proseware Laser Jet Color Printer X300 White"
364612,1,5847.108696000001,"SV 40GB USB2.0 Portable Hard Disk E400 Silver,SV DVD 14-Inch Player Portable L100 Black,The Phone Company PDA Handheld 4.7 inch L650 Black"
364626,1,188.403168,"SV DVD 58 DVD Storage Binder M55 Black,MGS Age of Empires Expansion: The Rise of Rome 2009 E181"
364677,1,642.3842000000001,The Phone Company Smart phones 4 GB of Memory M300 White
364820,3,3809.390361,"MGS Halo: Combat Evolved2009 E149,SV Hand Games men M30 Yellow,Contoso Digital Cameras Lightweight Tripod E316 Black,Adventure Works Desktop PC2.33 XD233 Black,Contoso 32GB Video MP3 Player M3200 Black,The Phone Company Smart phones 4 GB of Memory M300 Gold,Litware Microwave 1.6CuFt M125 Grey,MGS Hand Games for 12-16 boys E600 Silver,Contoso In-Line Coupler E180 White,NT Wireless Bluetooth Stereo Headphones E102 Silver"
364852,2,6247.6965549999995,"SV DVD External DVD Burner M200 Grey,Contoso DVD 55DVD Storage Binder M56 Red,SV Hand Games for Office worker L28 Black,Adventure Works Laptop16 M1601 White,WWI 1GB Digital Voice Recorder Pen E100 White,WWI Desktop PC1.60 E1600 Red,SV DVD Recorder L220 White,WWI Desktop PC1.80 E1800 Silver"
365088,1,32.674425,Cigarette Lighter Adapter for Contoso Phones E110 White
365200,2,13195.773204000001,"Adventure Works 40"" LCD HDTV M690 Brown,Adventure Works Laptop15 M1501 White,MGS Age of Mythology E118"
365565,2,3429.114081,"MGS Zoo Tycoon 2: African Adventure M280,MGS Hand Games for kids E300 Silver,The Phone Company Smart phones without camera E100 Black,Adventure Works 20"" LCD HDTV M120 Brown,Contoso Water Heater 1.5GPM E0800 Blue"
365593,2,2384.649514,"Contoso 8GB Super-Slim MP3/Video Player M800 White,Litware Refrigerator 4.6CuFt E280 Green"
365703,3,12460.947388,"Proseware LCD19 E1000 White,WWI Projector 480p LCD12 Silver,The Phone Company Smart phones Unlocked International M800 Pink,WWI Wireless Transmitter and Bluetooth Headphones X250 Blue,MGS Hand Games for Office worker L299 Black,Contoso Water Heater 4.3GPM M1250 Yellow"
365953,5,8528.964888,"Fabrikam Business Videographer 1/3'' 8.5mm M380 Grey,Contoso Water Heater 1.5GPM E0800 White,WWI 2GB Spy Video Recorder Pen M300 Purple,SV DVD 14-Inch Player Portable L100 White,Contoso 4GB Flash MP3 Player E401 Black,SV DVD Recorder L230 Grey,The Phone Company PDA Phone 3.5 inches M320 Silver"
366123,2,13777.390812,"Fabrikam Refrigerator 1.7CuFt E1200 Blue,MGS MechWarrior 4: Vengeance 2009 E175,SV Car Video LCD7W M7081 Brown,WWI Desktop PC3.0 M0300 Silver,A. Datum Full Frame Digital Camera X300 Green,WWI 1GB Digital Voice Recorder Pen E100 White,MGS Combat Flight Simulator 2009 E159,Adventure Works LCD22W M200 Black,Litware Microwave 0.8CuFt E080 Grey"
366153,1,356.41120000000006,WWI Stereo Bluetooth Headphones E1000 Silver
366250,3,9012.054104,"Adventure Works Desktop PC1.80 ED182 White,Contoso Education Essentials Bundle M300 Grey,Contoso Original K1m Li-Ion Standard Battery E170 Black,MGS Rise of Nations: Gold Edition 2009 E143,Adventure Works Laptop15 M1501 Red,SV 500GB USB 2.0 Portable External Hard Drive X405 White,Contoso Bluetooth Active Headphones L15 Red,WWI Stereo Bluetooth Headphones New Generation M370 Black"
366365,3,12469.6248,"SV DVD 60 DVD Storage Binder L20 Red,The Phone Company Touch Screen Phones Infrared M901 Grey,Contoso Water Heater 7.2GPM X1800 Blue,NT Wireless Bluetooth Stereo Headphones M402 Silver,Contoso 3 Handset Cordless Phone System E30 White,SV Hand Games for kids E30 Red"
366380,1,8614.586838000001,"WWI Desktop PC2.33 X2330 Brown,SV Hand Games for kids E30 Yellow,MGS Hand Games men M300 Yellow"
366500,5,30706.942357000004,"Adventure Works 15.6"" LCD TV M130W Silver,Fabrikam Coffee Maker 5C E090 Grey,Contoso Microwave 1.5CuFt X0110 Red,Proseware Slim-Design Fax Machine with Answering System X180 White,The Phone Company Touch Screen Phones - LCD M12 Grey,The Phone Company Smart phones 4 GB of Memory M300 Grey,Adventure Works Desktop PC1.80 ED180 Silver,Adventure Works Desktop PC2.30 MD230 White,Contoso Touch Stylus Pen E150 White,Proseware Projector 1080p LCD86 White,Contoso DVD 9-Inch Player Portable M300 Black"
366774,1,38.981978999999995,SV DVD 38 DVD Storage Binder E25 Red
366856,3,8745.895127,"Contoso Water Heater 4.3GPM M1250 Grey,Contoso DVD 55DVD Storage Binder M56 Silver,Contoso Water Heater 1.5GPM E0800 Silver,Litware 80mm LED Dual PCI Slot Fan E1501 Red,The Phone Company Touch Screen Phones Infrared M901 Gold,Contoso Water Heater 4.0GPM M1250 White,MGS Dungeon Siege X300"
366908,2,3641.403478,"Fabrikam Social Videographer 1/2"" 3mm E300 Blue,MGS Hand Games for kids E300 Red,WWI Desktop PC1.80 E1801 Black,The Phone Company Microsoft Windows Mobile M200 Gold,WWI Desktop PC2.30 M2300 Black,The Phone Company Touch Screen Phones SAW/On-wall M806 Gold,MGS Hand Games for kids E300 Black,Contoso Bright Light battery E20 White,Contoso DVD 48 DVD Storage Binder M50 Black"
367004,1,289.6531,Proseware Laser Jet Color Printer X300 Black
367131,5,25216.284180000006,"NT Washer & Dryer 25.5in M2550 Green,Adventure Works Laptop8.9 E0890 Red,Fabrikam Trendsetter 1/2'' 3mm X300 White,The Phone Company Touch Screen Phones SAW/On-wall M806 Grey,WWI 2GB Pulse Smart pen M100 Black,WWI LCD20 M220 White,WWI Desktop PC3.0 M0300 Black,A. Datum Consumer Digital Camera M300 Grey,Adventure Works Desktop PC1.80 ED180 Brown"
367191,1,4171.0269,"WWI Desktop PC2.30 M2300 Brown,Adventure Works Laptop16 M1601 White,Adventure Works LCD20W M240 Black,A. Datum Super-zoom Digital Camera X300 Silver,Contoso 2-Line Corded Cordless Telephone M202 Grey"
367332,1,7635.906,"A. Datum Ultra Compact Digital Camera M190 Azure,Fabrikam Laptop19 M9000 Black"
367414,1,1089.609084,Litware Refrigerator 3.2CuFt E160 Brown
367715,1,3915.8802,Fabrikam Trendsetter 1/2'' 3mm X300 White
367753,4,4375.809076,"SV Hand Games for kids E30 Black,SV DVD Movies E100 Yellow,Contoso Dual USB Power Adapter - power adapter E300 White,NT Wireless Transmitter and Bluetooth Headphones M150 Black,Litware Microwave 2.2CuFt M125 White,Contoso DVD 7-Inch Player Portable E200 Silver,The Phone Company Touch Screen Phones Capacitive M908 Grey,Contoso Primary Extended Capacity Battery Pack - notebook battery X100 Black"
