CustomerKey,FirstPurchase,LastPurchase,TotalOrders,CustomerStatus
429563,2018-07-07,2020-01-09,2,Inactive
429663,2019-01-11,2019-12-16,4,Inactive
429686,2020-12-25,2020-12-25,1,Inactive
430140,2017-05-10,2017-05-10,1,Inactive
430185,2020-02-16,2020-02-16,1,Inactive
430583,2018-01-15,2018-01-15,1,Inactive
430762,2018-12-15,2019-12-26,2,Inactive
430949,2019-09-28,2019-11-18,2,Inactive
431088,2017-06-24,2019-11-29,5,Inactive
431145,2019-06-08,2019-06-08,1,Inactive
431254,2018-12-29,2018-12-29,1,Inactive
431309,2017-12-22,2018-05-05,2,Inactive
431461,2016-01-29,2018-03-10,3,Inactive
431618,2019-12-19,2019-12-19,1,Inactive
431659,2018-12-14,2018-12-14,1,Inactive
431735,2020-12-02,2020-12-02,1,Inactive
431835,2019-05-21,2020-05-29,2,Inactive
431867,2018-01-11,2019-12-21,3,Inactive
432061,2018-02-17,2018-02-17,1,Inactive
432063,2017-01-31,2020-02-28,4,Inactive
432211,2017-07-05,2019-07-06,3,Inactive
432440,2018-12-26,2019-10-07,4,Inactive
432743,2019-08-08,2019-08-08,1,Inactive
432780,2017-01-18,2020-05-12,2,Inactive
432814,2016-11-01,2019-11-07,4,Inactive
432928,2018-07-14,2018-07-14,1,Inactive
432958,2017-07-31,2018-06-01,2,Inactive
433162,2019-08-19,2019-08-19,1,Inactive
433399,2019-02-21,2019-02-21,1,Inactive
433418,2019-08-24,2019-12-27,2,Inactive
433554,2017-12-20,2020-08-27,3,Inactive
433811,2018-03-14,2019-11-26,4,Inactive
434150,2018-12-31,2018-12-31,1,Inactive
434435,2018-03-01,2019-06-05,2,Inactive
434588,2018-02-06,2018-11-09,2,Inactive
435029,2018-12-20,2020-02-11,2,Inactive
435105,2019-01-26,2019-01-26,1,Inactive
435228,2017-10-28,2018-06-18,2,Inactive
435530,2017-05-19,2017-05-19,1,Inactive
435599,2017-05-10,2018-06-11,2,Inactive
435655,2016-06-04,2019-05-01,3,Inactive
435697,2018-05-18,2019-05-09,2,Inactive
435755,2016-11-24,2018-11-24,3,Inactive
436081,2019-01-02,2020-01-23,4,Inactive
436747,2019-06-28,2019-07-20,2,Inactive
436818,2018-10-06,2020-02-08,2,Inactive
436917,2019-09-09,2019-09-09,1,Inactive
437165,2018-01-03,2018-01-03,1,Inactive
437318,2018-05-06,2018-05-06,1,Inactive
437389,2016-01-13,2020-02-22,5,Inactive
437422,2018-02-15,2019-12-21,2,Inactive
437439,2018-06-08,2020-12-26,2,Inactive
437476,2019-01-08,2019-11-27,2,Inactive
437497,2018-12-04,2018-12-04,1,Inactive
438322,2017-06-03,2017-06-03,1,Inactive
438362,2019-02-25,2019-09-24,2,Inactive
438398,2017-08-24,2019-04-27,2,Inactive
438560,2017-10-18,2019-12-26,4,Inactive
438601,2018-06-29,2018-07-17,2,Inactive
439416,2019-01-03,2019-12-21,2,Inactive
439509,2018-04-28,2019-11-16,2,Inactive
439650,2018-11-08,2021-01-11,3,Inactive
439738,2019-10-03,2019-10-03,1,Inactive
439771,2018-12-22,2019-12-02,4,Inactive
439962,2020-02-26,2020-02-26,1,Inactive
439991,2018-12-07,2021-01-28,3,Inactive
440119,2016-12-29,2020-01-23,5,Inactive
440291,2019-10-26,2020-06-10,2,Inactive
440410,2019-10-22,2019-10-22,1,Inactive
440522,2019-07-20,2019-12-18,2,Inactive
440537,2018-05-26,2018-05-26,1,Inactive
440641,2017-12-14,2017-12-14,1,Inactive
440913,2017-10-20,2020-02-28,2,Inactive
440923,2018-12-21,2019-12-16,2,Inactive
441038,2018-11-27,2020-08-20,2,Inactive
441051,2019-09-24,2020-12-18,3,Inactive
441477,2020-08-20,2020-08-20,1,Inactive
442109,2017-07-22,2017-07-22,1,Inactive
442699,2018-05-15,2019-11-21,3,Inactive
443143,2019-08-13,2019-12-14,3,Inactive
443446,2017-02-09,2019-01-05,2,Inactive
443529,2019-05-11,2019-05-11,1,Inactive
443651,2019-09-26,2020-12-30,2,Inactive
443701,2019-03-02,2020-12-02,4,Inactive
443720,2016-08-15,2019-02-11,2,Inactive
443855,2020-05-20,2020-05-20,1,Inactive
443858,2016-11-03,2017-12-05,3,Inactive
443859,2018-03-08,2018-03-08,1,Inactive
443881,2019-02-11,2019-02-11,1,Inactive
443916,2019-09-05,2019-09-05,1,Inactive
444034,2019-02-17,2019-02-17,1,Inactive
444160,2016-01-26,2016-01-26,1,Inactive
444181,2020-06-03,2020-06-03,1,Inactive
444252,2018-05-12,2019-05-04,2,Inactive
444343,2017-10-21,2019-07-22,3,Inactive
444654,2019-01-03,2020-06-14,3,Inactive
444667,2019-01-17,2019-01-17,1,Inactive
444707,2020-02-12,2020-02-12,1,Inactive
444719,2017-11-17,2019-12-13,4,Inactive
444807,2016-09-06,2018-10-16,4,Inactive
445123,2016-12-22,2019-02-06,3,Inactive
445174,2019-11-12,2019-11-12,1,Inactive
445298,2016-06-04,2016-06-04,1,Inactive
445423,2018-12-24,2018-12-24,1,Inactive
445503,2017-02-20,2019-10-24,3,Inactive
445719,2017-03-04,2017-03-04,1,Inactive
445826,2018-02-24,2019-01-02,2,Inactive
445890,2018-10-20,2018-10-20,1,Inactive
445898,2018-07-12,2019-11-19,2,Inactive
445975,2020-06-27,2020-06-27,1,Inactive
445998,2019-12-26,2020-01-16,2,Inactive
446182,2019-01-05,2019-01-05,1,Inactive
446358,2020-12-23,2020-12-23,1,Inactive
446468,2020-09-30,2020-09-30,1,Inactive
446470,2016-02-20,2019-09-12,2,Inactive
446515,2016-12-23,2020-08-04,4,Inactive
446584,2018-11-16,2018-12-04,2,Inactive
446735,2017-05-17,2021-02-18,6,Inactive
446752,2019-12-17,2019-12-17,1,Inactive
446883,2016-02-04,2019-12-30,2,Inactive
447603,2019-01-17,2019-01-17,1,Inactive
447988,2016-08-06,2020-02-17,2,Inactive
448183,2018-06-15,2018-06-15,1,Inactive
448232,2016-02-13,2019-10-12,4,Inactive
448802,2017-12-30,2019-02-19,3,Inactive
449333,2019-08-03,2020-07-20,2,Inactive
449456,2017-09-15,2020-10-05,3,Inactive
449672,2017-08-23,2020-02-03,3,Inactive
449696,2020-03-11,2020-03-11,1,Inactive
450041,2016-02-19,2019-12-20,2,Inactive
450469,2018-05-19,2018-05-19,1,Inactive
450600,2018-05-18,2019-12-06,4,Inactive
451162,2019-02-07,2019-12-17,2,Inactive
451222,2018-07-05,2020-03-07,3,Inactive
451257,2016-12-31,2016-12-31,1,Inactive
451559,2016-08-15,2016-08-15,1,Inactive
451706,2018-09-14,2018-09-14,1,Inactive
451755,2018-10-31,2018-12-15,2,Inactive
451777,2020-01-03,2020-01-03,1,Inactive
452209,2017-11-21,2019-11-16,4,Inactive
452441,2018-12-26,2019-09-26,3,Inactive
452766,2019-03-07,2020-01-27,2,Inactive
452881,2017-10-19,2020-02-11,4,Inactive
452923,2016-01-29,2016-01-29,1,Inactive
452924,2018-09-13,2018-09-13,1,Inactive
453171,2018-01-02,2018-01-02,1,Inactive
453255,2017-02-25,2020-03-11,3,Inactive
453380,2018-12-31,2020-02-14,2,Inactive
453522,2018-08-15,2018-08-15,1,Inactive
453602,2019-12-07,2019-12-07,1,Inactive
453872,2016-05-11,2019-06-19,2,Inactive
453993,2016-05-07,2019-10-10,3,Inactive
454115,2018-12-25,2018-12-25,1,Inactive
454125,2019-12-21,2019-12-21,1,Inactive
454192,2017-08-05,2018-11-20,4,Inactive
454548,2017-04-29,2020-08-17,3,Inactive
454774,2017-12-22,2020-02-07,6,Inactive
454833,2019-10-10,2019-10-10,1,Inactive
454932,2017-06-17,2020-02-20,5,Inactive
455244,2017-09-20,2017-09-20,1,Inactive
455761,2018-11-10,2018-11-10,1,Inactive
456029,2018-02-23,2019-12-01,2,Inactive
456306,2016-08-12,2020-11-21,5,Inactive
456691,2017-01-04,2019-05-07,2,Inactive
456932,2019-05-12,2019-05-12,1,Inactive
456958,2019-02-04,2019-10-25,2,Inactive
457019,2018-12-01,2018-12-01,1,Inactive
457248,2019-05-30,2019-05-30,1,Inactive
457830,2018-06-12,2018-06-12,1,Inactive
457860,2018-08-09,2018-12-06,2,Inactive
458021,2018-02-17,2020-07-15,3,Inactive
458042,2020-01-09,2020-01-09,1,Inactive
458104,2017-01-19,2017-01-19,1,Inactive
458315,2016-09-03,2018-09-05,2,Inactive
458548,2018-05-31,2020-12-20,5,Inactive
458601,2018-09-19,2018-12-29,3,Inactive
458731,2017-06-13,2020-02-22,5,Inactive
459096,2017-06-14,2019-06-12,2,Inactive
459273,2016-03-12,2020-05-02,4,Inactive
459343,2019-03-04,2019-03-04,1,Inactive
459499,2016-08-11,2016-08-11,1,Inactive
459544,2018-12-20,2018-12-20,1,Inactive
459567,2017-11-07,2017-11-07,1,Inactive
459637,2020-11-10,2020-11-10,1,Inactive
459811,2018-06-14,2018-06-14,1,Inactive
459891,2017-02-05,2019-10-31,2,Inactive
459919,2019-01-07,2019-01-07,1,Inactive
459996,2017-05-20,2017-05-20,1,Inactive
460245,2018-09-13,2021-02-20,4,Inactive
460587,2016-01-08,2016-01-08,1,Inactive
460687,2017-11-25,2018-11-17,3,Inactive
460999,2019-06-29,2019-07-01,2,Inactive
461163,2017-04-28,2019-05-09,2,Inactive
461221,2018-09-25,2018-09-25,1,Inactive
461700,2016-08-23,2018-10-24,2,Inactive
461824,2016-11-26,2019-11-21,2,Inactive
461853,2016-10-18,2019-05-20,2,Inactive
461982,2016-12-21,2020-11-11,8,Inactive
462142,2018-12-12,2018-12-12,1,Inactive
462438,2017-11-08,2020-01-27,4,Inactive
463039,2017-12-07,2017-12-07,1,Inactive
463114,2018-12-18,2019-12-18,4,Inactive
463190,2020-06-26,2020-06-26,1,Inactive
463334,2020-02-07,2020-05-16,2,Inactive
463529,2019-10-09,2020-03-07,2,Inactive
463657,2019-03-02,2020-10-01,2,Inactive
463947,2016-02-23,2016-02-23,1,Inactive
464491,2018-01-10,2018-01-10,1,Inactive
464989,2019-11-09,2019-11-09,1,Inactive
465245,2016-12-31,2016-12-31,1,Inactive
465435,2018-11-03,2018-11-03,1,Inactive
465854,2017-01-01,2019-11-09,3,Inactive
466143,2017-08-10,2019-07-17,2,Inactive
466299,2020-09-23,2020-09-23,1,Inactive
466300,2017-11-18,2020-01-07,2,Inactive
466301,2018-01-11,2018-01-11,1,Inactive
466309,2019-05-08,2019-05-08,1,Inactive
466333,2018-05-16,2019-07-18,2,Inactive
466363,2017-01-05,2019-11-25,2,Inactive
466634,2018-11-23,2019-06-17,2,Inactive
466813,2016-08-30,2019-09-07,2,Inactive
466912,2018-08-09,2019-10-10,2,Inactive
467049,2016-12-02,2019-10-18,2,Inactive
467069,2019-05-10,2020-01-06,2,Inactive
467182,2018-07-10,2020-10-10,4,Inactive
467252,2019-11-21,2019-11-21,1,Inactive
467699,2020-07-09,2020-07-09,1,Inactive
467742,2016-05-04,2017-08-04,3,Inactive
467801,2018-11-02,2018-11-02,1,Inactive
467886,2016-05-28,2018-12-05,2,Inactive
468046,2018-05-21,2018-05-21,1,Inactive
468124,2018-12-29,2018-12-29,1,Inactive
468359,2018-05-24,2020-02-11,2,Inactive
468466,2019-05-04,2019-05-04,1,Inactive
468899,2020-01-25,2020-01-25,1,Inactive
468948,2018-09-24,2019-05-27,3,Inactive
469225,2016-05-13,2019-07-01,4,Inactive
469440,2017-08-19,2019-05-22,4,Inactive
469741,2016-06-18,2019-07-20,5,Inactive
469786,2019-02-27,2019-11-13,3,Inactive
469815,2020-01-16,2020-01-16,1,Inactive
470064,2019-06-24,2019-06-24,1,Inactive
470376,2017-12-29,2019-12-21,2,Inactive
470428,2020-02-17,2020-02-17,1,Inactive
470470,2018-06-29,2020-11-19,4,Inactive
470757,2019-06-20,2019-06-20,1,Inactive
470965,2017-05-09,2020-02-21,3,Inactive
471223,2016-02-13,2019-05-31,3,Inactive
471236,2016-10-05,2016-10-05,1,Inactive
471557,2019-03-02,2019-03-02,1,Inactive
471635,2016-09-09,2016-09-09,1,Inactive
471681,2016-09-22,2019-07-23,3,Inactive
471768,2018-10-06,2019-06-19,2,Inactive
472362,2017-03-01,2019-08-03,4,Inactive
472719,2017-09-16,2017-09-16,1,Inactive
472797,2019-09-16,2020-01-10,2,Inactive
473267,2019-10-18,2019-10-18,1,Inactive
473349,2018-04-25,2018-04-25,1,Inactive
473476,2019-01-19,2019-01-19,1,Inactive
473645,2018-12-21,2020-06-24,2,Inactive
473689,2016-02-24,2020-06-10,2,Inactive
473791,2019-07-16,2019-07-16,1,Inactive
473913,2019-07-04,2019-07-04,1,Inactive
474309,2016-02-09,2019-10-31,3,Inactive
474678,2020-02-22,2020-02-22,1,Inactive
474789,2016-09-02,2020-07-13,2,Inactive
475009,2016-12-07,2016-12-07,1,Inactive
475071,2016-03-08,2016-03-08,1,Inactive
475105,2018-12-26,2019-05-18,2,Inactive
475180,2018-09-18,2018-09-18,1,Inactive
475485,2018-02-22,2020-03-04,4,Inactive
475534,2018-12-26,2019-05-09,2,Inactive
475574,2019-06-27,2019-06-27,1,Inactive
475710,2017-02-11,2020-02-22,2,Inactive
475779,2019-09-30,2019-09-30,1,Inactive
475786,2016-08-06,2016-08-06,1,Inactive
476114,2020-02-27,2020-02-27,1,Inactive
476275,2019-01-31,2020-12-17,2,Inactive
476418,2018-12-19,2018-12-19,1,Inactive
476425,2018-12-17,2018-12-17,1,Inactive
476441,2019-03-02,2019-10-16,2,Inactive
477258,2016-10-21,2020-05-21,2,Inactive
477328,2018-01-31,2020-06-06,3,Inactive
477389,2016-09-06,2018-09-19,2,Inactive
477437,2018-09-17,2018-09-17,1,Inactive
477948,2019-01-07,2019-01-07,1,Inactive
478136,2020-07-17,2020-07-17,1,Inactive
478298,2017-02-03,2020-09-17,8,Inactive
478492,2017-06-10,2018-08-16,3,Inactive
478554,2018-10-18,2018-10-18,1,Inactive
478557,2018-02-14,2019-01-02,4,Inactive
478628,2019-06-22,2019-06-22,1,Inactive
478863,2018-12-22,2019-12-19,4,Inactive
478977,2018-03-12,2019-07-12,4,Inactive
479309,2020-02-23,2020-02-23,1,Inactive
479447,2018-12-15,2020-02-27,2,Inactive
479605,2017-10-14,2017-10-14,1,Inactive
479678,2018-02-01,2019-03-02,2,Inactive
480132,2017-08-16,2019-09-14,2,Inactive
480202,2016-12-20,2019-10-08,3,Inactive
480220,2018-11-08,2020-08-29,4,Inactive
480505,2018-02-02,2019-11-20,3,Inactive
480516,2018-02-24,2018-12-13,2,Inactive
480550,2019-12-05,2020-10-31,3,Inactive
480659,2019-12-28,2019-12-28,1,Inactive
480894,2018-07-21,2019-08-22,2,Inactive
481077,2016-02-20,2019-12-20,3,Inactive
481104,2017-02-22,2017-02-22,1,Inactive
481327,2018-01-09,2018-01-09,1,Inactive
481506,2018-11-02,2019-01-28,2,Inactive
482108,2016-12-24,2016-12-24,1,Inactive
482180,2017-01-17,2017-01-17,1,Inactive
482221,2018-06-16,2020-01-21,5,Inactive
482346,2020-02-27,2020-02-27,1,Inactive
482970,2018-05-31,2020-01-03,2,Inactive
483118,2016-01-20,2020-02-19,4,Inactive
483702,2019-02-05,2020-01-24,2,Inactive
484181,2018-12-28,2020-08-19,3,Inactive
484299,2017-05-06,2017-05-06,1,Inactive
484430,2017-09-16,2018-07-17,3,Inactive
484432,2016-09-06,2020-02-07,2,Inactive
484719,2019-01-05,2019-01-05,1,Inactive
484984,2016-08-12,2019-11-15,2,Inactive
485209,2019-11-05,2021-01-15,2,Inactive
485285,2016-12-24,2018-12-24,2,Inactive
485784,2019-03-09,2019-03-09,1,Inactive
485835,2020-11-10,2020-11-10,1,Inactive
485922,2016-04-28,2019-09-13,4,Inactive
486020,2016-11-25,2020-03-13,3,Inactive
486512,2016-08-29,2019-04-26,3,Inactive
486542,2016-12-24,2019-12-28,5,Inactive
486573,2019-12-25,2019-12-25,1,Inactive
486934,2018-10-17,2019-12-10,3,Inactive
487107,2018-12-15,2019-01-02,2,Inactive
487419,2019-12-14,2019-12-14,1,Inactive
487568,2016-10-22,2016-10-22,1,Inactive
488029,2018-11-30,2019-09-26,3,Inactive
488057,2017-10-21,2019-07-11,2,Inactive
488381,2018-09-13,2018-09-13,1,Inactive
488989,2019-12-14,2019-12-14,1,Inactive
489146,2018-05-02,2019-06-13,2,Inactive
489501,2018-07-28,2019-07-03,5,Inactive
489742,2019-12-26,2021-01-01,2,Inactive
489744,2017-01-25,2020-06-15,4,Inactive
489830,2019-07-13,2019-07-13,1,Inactive
490481,2016-02-10,2018-01-04,2,Inactive
490731,2017-03-09,2018-09-28,3,Inactive
490850,2017-03-09,2018-12-25,2,Inactive
490933,2019-12-25,2019-12-25,1,Inactive
491084,2018-07-04,2019-02-20,2,Inactive
491106,2019-02-09,2019-11-09,2,Inactive
491167,2020-02-26,2020-12-16,2,Inactive
491289,2019-05-04,2019-05-04,1,Inactive
491488,2019-03-09,2020-07-16,3,Inactive
491529,2019-01-30,2019-06-10,2,Inactive
491918,2020-06-08,2020-06-08,1,Inactive
492040,2018-05-14,2019-02-06,2,Inactive
492147,2018-02-17,2019-06-08,2,Inactive
492206,2019-02-22,2020-09-09,3,Inactive
492768,2017-07-26,2017-07-26,1,Inactive
492898,2017-07-15,2020-02-26,4,Inactive
493090,2016-07-18,2020-09-21,2,Inactive
493252,2018-12-30,2020-01-10,3,Inactive
493374,2017-01-14,2020-12-23,4,Inactive
493378,2017-11-11,2020-02-18,5,Inactive
493610,2018-10-13,2019-12-30,2,Inactive
494009,2019-02-20,2020-05-01,2,Inactive
494032,2017-10-31,2017-10-31,1,Inactive
494192,2018-05-07,2020-03-02,3,Inactive
494291,2017-05-03,2019-11-28,3,Inactive
494417,2019-09-18,2019-09-18,1,Inactive
494464,2017-08-09,2018-12-08,2,Inactive
494472,2017-09-30,2020-02-19,2,Inactive
494519,2018-06-21,2019-01-09,2,Inactive
494890,2018-05-31,2018-05-31,1,Inactive
495181,2018-07-10,2020-02-06,4,Inactive
495703,2018-10-03,2020-01-09,2,Inactive
495894,2016-02-08,2017-07-19,3,Inactive
496016,2018-10-10,2018-10-10,1,Inactive
496095,2016-06-02,2020-05-04,4,Inactive
496351,2019-09-14,2019-09-14,1,Inactive
496836,2019-11-30,2019-11-30,1,Inactive
496867,2017-09-25,2020-05-28,4,Inactive
497316,2018-01-17,2019-10-17,3,Inactive
497370,2018-12-29,2019-11-29,3,Inactive
497679,2016-11-23,2020-01-18,3,Inactive
497789,2017-12-21,2019-07-02,2,Inactive
497839,2016-12-13,2020-08-15,6,Inactive
497899,2017-09-26,2017-09-26,1,Inactive
498323,2019-02-23,2020-01-30,2,Inactive
498401,2018-06-07,2019-11-21,3,Inactive
498432,2020-01-01,2020-01-01,1,Inactive
498582,2016-06-06,2019-08-12,2,Inactive
499126,2019-09-26,2019-09-26,1,Inactive
499646,2019-06-19,2020-07-03,4,Inactive
500029,2018-12-28,2019-12-20,2,Inactive
500144,2020-08-28,2020-08-28,1,Inactive
500164,2019-12-31,2019-12-31,1,Inactive
500257,2020-02-25,2020-02-25,1,Inactive
500289,2020-06-18,2020-06-18,1,Inactive
500332,2016-02-23,2018-12-18,5,Inactive
500639,2017-12-11,2017-12-11,1,Inactive
500746,2018-11-23,2020-07-04,3,Inactive
501029,2016-06-22,2019-10-26,4,Inactive
501047,2019-01-14,2019-02-02,2,Inactive
501361,2018-08-22,2021-02-13,4,Inactive
501427,2018-10-12,2018-10-12,1,Inactive
501476,2017-09-08,2020-04-27,5,Inactive
501602,2018-08-25,2018-08-25,1,Inactive
501700,2020-01-08,2020-01-08,1,Inactive
501902,2019-01-15,2019-11-09,2,Inactive
501912,2016-08-16,2019-11-09,3,Inactive
502406,2017-12-20,2021-02-03,4,Inactive
502452,2017-11-20,2019-10-10,2,Inactive
502517,2018-11-17,2019-05-31,3,Inactive
502758,2018-09-24,2019-08-21,2,Inactive
502900,2019-04-29,2019-04-29,1,Inactive
503444,2016-05-21,2018-11-03,3,Inactive
503496,2020-02-13,2020-02-13,1,Inactive
503508,2017-09-21,2018-08-07,2,Inactive
503562,2018-08-09,2020-01-31,3,Inactive
503667,2020-07-22,2020-07-22,1,Inactive
503734,2018-02-15,2018-02-15,1,Inactive
503788,2018-12-14,2019-01-09,4,Inactive
503789,2020-01-31,2020-01-31,1,Inactive
503817,2020-01-04,2020-01-04,1,Inactive
504047,2018-11-21,2018-11-21,1,Inactive
504278,2020-01-23,2020-01-23,1,Inactive
504386,2017-07-14,2019-05-27,2,Inactive
504517,2019-02-27,2020-05-21,4,Inactive
504828,2018-05-01,2020-05-18,4,Inactive
504949,2017-11-30,2017-11-30,1,Inactive
504968,2016-05-06,2020-02-17,6,Inactive
505034,2019-05-03,2019-05-03,1,Inactive
505288,2016-07-29,2019-02-05,3,Inactive
505458,2020-01-02,2020-01-02,1,Inactive
505476,2019-05-18,2020-01-20,2,Inactive
505485,2016-12-27,2019-08-10,4,Inactive
505656,2017-12-18,2017-12-18,1,Inactive
505731,2016-09-10,2016-09-10,1,Inactive
506178,2018-06-12,2018-06-12,1,Inactive
506283,2016-09-30,2019-09-28,3,Inactive
506422,2017-12-26,2019-10-10,2,Inactive
506507,2017-08-05,2019-10-24,2,Inactive
506515,2018-12-20,2020-01-02,4,Inactive
507168,2018-05-02,2018-05-02,1,Inactive
507298,2017-11-29,2019-08-05,2,Inactive
507358,2017-07-24,2019-12-26,4,Inactive
507454,2019-02-22,2019-02-22,1,Inactive
507581,2018-01-02,2018-05-19,2,Inactive
507938,2016-07-15,2019-07-15,3,Inactive
507981,2016-01-02,2016-01-02,1,Inactive
508025,2019-10-11,2019-10-11,1,Inactive
508168,2019-11-01,2019-11-11,2,Inactive
508448,2020-10-22,2020-10-22,1,Inactive
508885,2019-03-16,2020-08-12,3,Inactive
509010,2019-07-24,2019-07-24,1,Inactive
509138,2016-12-17,2020-07-03,2,Inactive
509248,2017-08-19,2019-12-20,3,Inactive
509357,2016-05-25,2019-09-26,3,Inactive
509680,2018-05-28,2018-08-28,3,Inactive
509827,2019-12-25,2019-12-25,1,Inactive
509948,2018-01-18,2018-07-14,2,Inactive
510011,2020-01-04,2020-01-04,1,Inactive
510088,2016-02-29,2019-08-22,4,Inactive
510491,2018-05-31,2019-11-21,2,Inactive
510614,2019-07-10,2019-07-10,1,Inactive
510759,2018-05-29,2018-06-15,2,Inactive
511037,2019-02-25,2019-02-25,1,Inactive
511229,2018-10-18,2021-02-20,2,Inactive
511230,2019-07-03,2019-07-03,1,Inactive
511301,2019-12-28,2019-12-28,1,Inactive
511426,2018-01-19,2018-01-19,1,Inactive
511497,2016-06-09,2016-06-09,1,Inactive
511649,2019-10-23,2019-10-23,1,Inactive
512276,2017-11-23,2019-02-15,3,Inactive
512312,2016-04-27,2020-07-08,4,Inactive
512415,2018-09-19,2019-10-16,2,Inactive
512630,2018-12-14,2020-07-17,3,Inactive
512757,2019-11-23,2019-11-23,1,Inactive
513130,2020-01-13,2020-01-13,1,Inactive
513256,2018-05-03,2018-05-03,1,Inactive
513301,2016-10-12,2019-05-23,2,Inactive
513320,2018-07-14,2018-07-14,1,Inactive
513424,2018-12-21,2020-02-25,3,Inactive
513426,2020-01-21,2020-01-21,1,Inactive
513501,2018-11-07,2019-06-07,2,Inactive
513548,2019-10-15,2020-01-11,2,Inactive
514015,2019-01-02,2019-09-19,2,Inactive
514089,2019-01-09,2019-01-09,1,Inactive
514111,2019-07-02,2019-07-02,1,Inactive
514299,2019-03-04,2019-12-16,2,Inactive
514540,2018-11-21,2020-05-22,2,Inactive
515050,2018-12-29,2019-06-12,2,Inactive
515527,2017-02-16,2018-12-24,2,Inactive
516226,2018-12-12,2019-01-02,2,Inactive
516324,2016-12-20,2019-11-04,3,Inactive
516663,2016-02-11,2020-11-19,5,Inactive
516858,2019-01-02,2019-01-02,1,Inactive
516944,2017-09-23,2019-01-03,2,Inactive
517158,2019-01-03,2019-01-03,1,Inactive
517515,2020-02-20,2020-02-20,1,Inactive
517556,2016-02-27,2019-08-31,4,Inactive
517558,2016-06-27,2019-09-07,3,Inactive
517561,2016-07-07,2019-07-13,3,Inactive
517822,2019-12-21,2019-12-21,1,Inactive
517972,2018-11-22,2018-11-22,1,Inactive
517979,2017-03-06,2019-07-06,4,Inactive
518368,2016-05-18,2019-11-08,2,Inactive
519237,2017-12-27,2017-12-27,1,Inactive
519361,2018-09-12,2019-09-04,2,Inactive
519438,2019-01-13,2020-04-30,4,Inactive
519586,2016-07-08,2020-06-19,4,Inactive
519679,2017-02-06,2017-02-06,1,Inactive
519726,2019-05-03,2019-05-03,1,Inactive
519936,2017-09-16,2017-09-16,1,Inactive
520709,2019-05-28,2019-05-28,1,Inactive
